FIMP,SIR SEEWOOSAGUR RAMGOOLAM I,-20.4301,57.6832
FJDG,DIEGO GARCIA NAVY,-7.3132,72.4109
FKKC,TIKO,4.0845,9.3562
FKKD,DOUALA,4.0118,9.7084
FKKI,BATOURI,4.4668,14.3668
FKKL,SALAK,10.4548,14.2532
FKKM,NKOUNJA,5.6443,10.7565
FKKN,N'GAOUNDERE,7.3593,13.5601
FKKR,GAROUA,9.3368,13.3809
FKKU,BAFOUSSAM,5.5348,10.3559
FKKV,BAMENDA,6.0501,10.1168
FKKY,YAOUNDE/VILLE,3.832,11.5215
FKYS,NSIMALEN,3.7173,11.5523
FL03,DEPARTMENT OF CORRECTIONS,29.9918,-82.3665
FL34,EGLIN TEST SITE B6,30.6404,-86.7426
FLCP,CHIPATA,-13.5595,32.5826
FLKE,KASOMPE,-12.5712,27.8879
FLLC,LUSAKA CITY,-15.4148,28.3273
FLLI,LIVINGSTONE,-17.8123,25.8198
FLLS,LUSAKA INTL,-15.3268,28.4568
FLMF,MFUWE,-13.2668,31.9334
FLMG,MONGU,-15.2551,23.1554
FLND,NDOLA,-12.9951,28.6651
FLSO,SOUTHDOWNS,-12.9001,28.1501
FLZB,ZAMBEZI,-13.537,23.1101
FMCH,PRINCE SAID IBRAHIM,-11.5365,43.2712
FMCN,MORON ICONI,-11.7145,43.2451
FMCZ,PAMANDZI,-12.8068,45.2807
FMEE,GILLOT,-20.8901,55.5165
FMEP,PIERREFONDS,-21.3218,55.4257
FMMA,ANTANANARIVO,-19.0257,47.1604
FMMI,IVATO,-18.7965,47.4759
FMMT,TOAMASINA,-18.1157,49.3932
FMMV,MORONDAVA,-20.2834,44.3148
FMNA,ANTSIRANANA ARRACHART,-12.3545,49.2865
FMNE,AMBILOBE,-13.1868,48.9812
FMNM,PHILIBERT TSIRANANA,-15.6665,46.3509
FMNN,FASCENE,-13.3182,48.3093
FMNS,SAMBAVA SOUTH,-14.2787,50.1748
FMNW,ANTSOHIHY,-14.9054,47.9934
FMSD,TOLAGNARO,-25.0382,46.9562
FMSF,FIANARANTSOA,-21.4412,47.1118
FMSM,MANANJARI,-21.2079,48.3557
FMST,TOLIARA,-23.3895,43.7254
FNBC,M'BANZA CONGO,-6.2668,14.2501
FNBG,17TH OF NOVEMBER,-12.6098,13.4037
FNCA,CABINDA,-5.5865,12.1884
FNCZ,CAZOMBO,-11.8937,22.9162
FNGI,N'GIVA,-17.0401,15.6765
FNHU,ALBANO MACHADO,-12.8051,15.7551
FNKU,BIE,-12.4001,16.9501
FNLB,LOBITO,-12.3654,13.5332
FNLU,4TH OF FEBRUARY,-8.8554,13.234
FNMA,MALANGE,-9.5168,16.3168
FNME,MENONGUE,-14.6501,17.7334
FNMO,NAMIBE,-15.2595,12.1487
FNNG,NEGAGE,-7.7501,15.3001
FNPA,PORTO AMBOIM,-10.722,13.7679
FNSA,SAURIMO,-9.689,20.4307
FNSO,SOYO,-6.1168,12.3668
FNUB,LUBANGO,-14.9243,13.5715
FNUE,LUENA,-11.7687,19.897
FNUG,UIGE,-7.6001,15.0334
FNXA,XANGONGO,-16.7501,14.9668
FOGK,KOULAMOUTO MABIMBI,-1.1776,12.4373
FOGM,MOUILA VILLE,-1.8501,11.0668
FOGO,OYEM,1.5368,11.5784
FOGQ,OKONDJA,-0.667,13.6668
FOGR,LAMBARENE,-0.7168,10.2334
FOOB,BITAM,2.0798,11.4865
FOOG,PORT GENTIL,-0.7193,8.7512
FOOH,OMBOUE HOSPITAL,-1.5834,9.2668
FOOK,MAKOKOU,0.5834,12.9168
FOOL,LEON M'BA,0.4584,9.4123
FOON,FRANCEVILLE MVENGUE,-1.6518,13.4348
FOOT,TCHIBANGA,-2.8882,10.9554
FPPR,PRINCIPE,1.6637,7.4137
FPST,SAO TOME INTERNATIONAL,0.3779,6.7132
FQBR,BEIRA,-19.7948,34.8993
FQCH,CHIMOIO,-19.1484,33.4295
FQIN,INHAMBANE,-23.8787,35.4048
FQLC,LICHINGA,-13.2834,35.2501
FQLU,LUMBO,-15.0398,40.6718
FQMA,MAPUTO,-25.9198,32.5732
FQMD,MUEDA,-11.6632,39.559
FQMP,MOCIMBOA DA PRAIA,-11.3501,40.3501
FQMR,MARRUPA,-13.2284,37.5551
FQNC,NACALA,-14.4801,40.7084
FQNP,NAMPULA,-15.1001,39.2834
FQPB,PEMBA,-12.9834,40.5168
FQQL,QUELIMANE,-17.8501,36.8668
FQSG,SONGO,-15.6018,32.772
FQTT,CHINGOZI,-16.1084,33.6398
FQVL,VILANKULO,-22.0168,35.3168
FSDR,DESROCHES,-5.6945,53.6504
FSIA,SEYCHELLES INTL,-4.6743,55.5218
FSPP,PRASLIN,-4.3154,55.6893
FSSC,COETIVY,-7.1309,56.2732
FTTA,SARH,9.1512,18.3793
FTTC,ABECHE,13.8473,20.849
FTTD,MOUNDOU,8.6201,16.0684
FTTJ,HASSAN DJAMOUS,12.1248,15.0248
FTTY,FAYA LARGEAU,17.9104,19.0998
FVBU,J.M. NKOMO,-20.0184,28.6248
FVCP,CHARLES PRINCE,-17.7526,30.9226
FVCZ,BUFFALO RANGE,-21.0101,31.5795
FVFA,VICTORIA FALLS,-18.0943,25.8401
FVHA,HARARE INTL,-17.9329,31.094
FVKB,KARIBA INTL,-16.5195,28.8851
FVMV,MASVINGO INTL,-20.062,30.862
FVTL,GWERU THORNHILL,-19.4312,29.8504
FVWN,HWANGE NATIONAL PARK,-18.634,27.0082
FWCL,CHILEKA INTL,-15.6798,34.9676
FWKA,KARONGA,-9.952,33.8929
FWKI,LILONGWE KAMUZU INTL,-13.7834,33.7776
FWLE,LILONGWE,-13.9654,33.702
FWUU,MZUZU,-11.4445,34.0118
FXMM,MOSHOESHOE I INTL,-29.4545,27.5554
FXMU,MASERU/MAJAMETALANA,-29.3098,27.5009
FYAR,ARANDIS,-22.4634,14.9707
FYEN,EENHANA,-17.4851,16.314
FYGF,GROOTFONTEIN,-19.6001,18.1334
FYKM,KATIMA MULILO,-17.6343,24.1768
FYKT,KEETMANSHOOP,-26.539,18.1118
FYLZ,LUDERITZ,-26.6854,15.2457
FYML,MARIENTAL,-24.6043,17.9251
FYMP,MPACHA,-17.6343,24.1804
FYOA,ONDANGWA,-17.8773,15.9501
FYOG,ORANJEMUND,-28.5918,16.4465
FYRC,RUACANA,-17.4207,14.3718
FYRU,RUNDU,-17.9562,19.7207
FYSA,SKORPION MINE,-27.8759,16.6476
FYTM,TSUMEB,-19.2598,17.7257
FYWB,WALVIS BAY,-22.9801,14.6454
FYWE,EROS,-22.6073,17.079
FYWH,HOSEA KUTAKO INTL,-22.4812,17.4704
FZAA,N'DJILI INTL,-4.3857,15.4445
FZAB,KINSHASA NDOLO,-4.329,15.3204
FZAG,MUANDA,-5.9368,12.3487
FZAI,KITONA BASE,-5.9182,12.4465
FZAM,MATADI-TSHIMPI,-5.8001,13.4334
FZBO,BANDUNDU,-3.3095,17.3757
FZCA,KIKWIT,-5.0334,18.7834
FZEA,MBANDAKA,0.0226,18.2887
FZFD,GBADOLITE,4.2501,20.9668
FZFK,GEMENA,3.2668,19.7668
FZFP,KOTAKOLI,4.1668,21.7501
FZGA,LISALA,2.1668,21.4834
FZIA,SIMISIMI,0.5168,25.1548
FZIC,BANGOKA INTL,0.4818,25.3379
FZJH,ISIRO-MATARI,2.8268,27.5882
FZKA,BUNIA,1.5657,30.2207
FZKJ,BUTA-ZEGA,2.8168,24.7834
FZMA,KAVUMA,-2.309,28.8087
FZNA,GOMA INTL,-1.6709,29.2384
FZOA,KINDU,-2.9193,25.9154
FZQA,LUBUMBASHI INTL,-11.5912,27.5309
FZQM,KOLWEZI,-10.7668,25.5001
FZRF,KALEMIE,-5.8754,29.2493
FZSA,KAMINA BASE,-8.6268,25.2482
FZUA,KANANGA,-5.9001,22.4693
FZWA,MBUJI-MAYI,-6.1168,23.5668
GABS,SENOU,12.5379,-7.9432
GAGO,KOROGOUSSOU,16.2482,-0.0059
GAKD,DAG DAG,14.4818,-11.4048
GAMB,AMBODEDJO,14.5087,-4.0843
GASO,DIGNANGAN,11.5982,-5.799
GATB,TOMBOUCTOU,16.734,-2.9984
GATS,TESSALIT,20.2462,0.9807
GBYD,BANJUL INTL,13.3426,-16.6579
GCFV,FUERTEVENTURA,28.4529,-13.864
GCGM,LA GOMERA,28.0284,-17.222
GCHI,HIERRO,27.8148,-17.887
GCLA,LA PALMA,28.6265,-17.7557
GCLP,GRAN CANARIA,27.932,-15.3868
GCRR,LANZAROTE,28.9457,-13.6054
GCTS,REINA SOFIA,28.0445,-16.5723
GCXO,TENERIFE-NORTH,28.4829,-16.3418
GEML,MELILLA,35.2837,-2.9595
GFLL,LUNGI,8.6165,-13.1957
GGOV,OSVALDO VIEIRA,11.8887,-15.6557
GLMR,SPRIGGS PAYNE,6.2843,-10.7668
GLRB,ROBERTS INTL,6.2404,-10.3598
GMAA,AGADIR INEZGANE,30.3832,-9.5612
GMAD,AL MASSIRA INTL,30.3251,-9.4132
GMAG,GUELMIME,29.017,-10.0615
GMAT,PLAGE BLANCHE INTL,28.4484,-11.1615
GMAZ,ZAGORA,30.264,-5.8532
GMFB,BOUARFA,32.5143,-1.9784
GMFF,SAISS INTL,33.9273,-4.9779
GMFI,IFRANE,33.4993,-5.159
GMFK,MOULAY ALI CHERIF INTL,31.9482,-4.4007
GMFM,MEKNES,33.8823,-5.5301
GMFN,TAOUIMA,35.1534,-2.9201
GMFO,ANGADS INTL,34.7862,-1.9257
GMMB,BENSLIMANE,33.6543,-7.2257
GMMC,ANFA,33.557,-7.6609
GMME,SALE INTL,34.0515,-6.7518
GMMH,DAKHLA INTL,23.7184,-15.932
GMMI,MOGADOR INTL,31.3973,-9.682
GMML,HASSAN I,27.1518,-13.2193
GMMN,MOROCCO MOHAMMED V INTL,33.3643,-7.5818
GMMW,EL AROUI INTL,34.9893,-3.0279
GMMX,MENARA INTL,31.6087,-8.0409
GMMY,KENITRA - TOURISME,34.2887,-6.5948
GMMZ,OUARZAZATE INTL,30.937,-6.9059
GMSL,SIDI SLIMANE,34.2304,-6.0501
GMTA,CHERIF EL IDRISSI INTL,35.1798,-3.8401
GMTN,SANIAT R'MEL,35.5943,-5.3198
GMTT,IBN BATOUTA INTL,35.7318,-5.9212
GOGG,ZIGUINCHOR,12.5559,-16.2748
GOGS,CAP SKIRING,12.389,-16.7415
GOOK,KAOLACK,14.1448,-16.0545
GOOY,LEOPOLD SEDAR SENGHOR,14.7437,-17.4793
GOSS,ST LOUIS,16.0498,-16.4609
GOTB,BAKEL,14.8668,-12.4834
GOTK,KEDOUGOU,12.5668,-12.2168
GOTT,TAMBACOUNDA,13.7329,-13.6582
GQNA,AIOUN-EL-ATROUSS,16.7168,-9.6334
GQNF,KIFFA,16.5934,-11.3998
GQNI,NEMA,16.622,-7.3145
GQNK,KAEDI,16.1501,-13.5168
GQNN,NOUAKCHOTT,18.0957,-15.9501
GQNS,SELIBABI,15.1757,-12.2134
GQPA,ATAR,20.5009,-13.0465
GQPP,NOUADHIBOU,20.9284,-17.0312
GQPT,BIR MOGHREIN,25.2334,-11.5834
GUCY,GBESSIA,9.5768,-13.612
GUFH,BADALA,10.0059,-10.7601
GULB,TATA,11.3259,-12.2868
GUMA,MACENTA,8.4843,-9.5368
GUNZ,NZEREKORE KONIA,7.8143,-8.6965
GVAC,AMILCAR CABRAL,16.7415,-22.9495
GVBA,RABIL INTL,16.1373,-22.8887
GVFM,FRANCISCO MENDES,14.9243,-23.4937
GVNP,PRAIA INTL,14.9412,-23.4848
GVSN,PREGUICA,16.582,-24.2837
GVSV,SAO VICENTE INTL,16.8337,-25.0548
H01,CHANDLER MUNI,35.7237,-96.8201
H05,WILBURTON MUNI,34.9195,-95.3945
H17,BUFFALO MUNI,37.6543,-93.0876
H19,BOWLING GREEN MUNI,39.3695,-91.2193
H21,CAMDENTON MEM,37.9745,-92.6912
H34,HUNTSVILLE MADISON CO REGNL,36.0779,-93.7545
H35,CLARKSVILLE MUNI,35.4704,-93.427
H41,MEXICO MEM,39.1576,-91.8179
H45,SEMINOLE MUNI,35.2745,-96.6751
H58,OWEN FIELD,37.1834,-92.7334
H73,TAHLEQUAH MUNI,35.9287,-95.0045
H76,PAWHUSKA MUNI,36.6718,-96.4054
H79,ELDON MODEL AIRPARK,38.3601,-92.5712
H92,HOMINY MUNI,36.4334,-96.3837
HAAB,BOLE INTL,8.9751,38.7993
HAAL,ADDIS ABABA LIDDETTA,9.0037,38.7245
HAAM,ARBA MINCH,6.0393,37.5907
HAAX,AXUM,14.137,38.7759
HABD,BAHIR DAR,11.6062,37.3198
HADR,DIRE DAWA INTL,9.6379,41.8487
HAGM,GAMBELLA,8.1318,34.5701
HAGN,AZEZO,12.5323,37.4318
HAGO,GODE,5.9351,43.5784
HAHM,HARAR MEDA,8.7154,39.0079
HAJJ,JIJIGA,9.3504,42.7823
HAJM,ABA SEGUD,7.6709,36.8259
HALL,LALIBELLA,11.9737,38.9912
HAMK,ALULA ABA NEGA,13.4732,39.5182
HASO,ASOSA,10.022,34.5787
HBBA,BUJUMBURA INTL,-3.3076,29.3159
HCMB,BAIDOA,3.1018,43.627
HCMH,EGAL,9.4879,44.0876
HCMI,BERBERA,10.3834,44.9501
HCMK,KISIMAYU,-0.3459,42.4673
HCMM,MOGADISHU,2.0134,45.3051
HDAM,AMBOULI,11.5473,43.1593
HEAL,AL ALAMAIN INTL,30.9245,28.4615
HEAR,EL ARISH INTL,31.0734,33.8359
HEAT,ASYUT INTL,27.0465,31.012
HEAX,ALEXANDRIA INTL,31.1818,29.9465
HEAZ,ALMAZA AB,30.092,31.3598
HEBA,BORG EL ARAB INTL,30.9182,29.6959
HEBL,ABU SIMBEL,22.3759,31.6118
HECA,CAIRO INTL,30.1115,31.414
HECW,CAIRO WEST,30.0845,30.9243
HEDK,DAKHLA,25.4118,29.0018
HEEM,EMBABA,30.0745,31.192
HEGN,HURGHADA INTL,27.1787,33.8009
HEGO,EL GOUNA,27.367,33.6682
HEGR,EL GORA,31.0734,34.1495
HEKG,EL KHARGA,25.4737,30.5909
HELX,LUXOR INTL,25.6709,32.7065
HEMA,MARSA ALAM INTL,25.5573,34.5837
HEMM,MERSA MATRUH,31.3254,27.2218
HENV,NEW VALLEY,25.4759,30.5909
HEOC,OCTOBER,29.8123,30.8234
HEOW,SHARK EL OWEINAT INTL,22.5834,28.7162
HEPS,PORT SAID,31.2795,32.2401
HESC,ST CATHERINE INTL,28.6854,34.0626
HESH,SHARM EL SHEIKH INTL,27.9787,34.3934
HESN,ASWAN INTL,23.9645,32.8201
HETB,TABA INTL,29.5879,34.7782
HETR,EL TOR,28.209,33.6457
HHAS,ASMARA INTL,15.2843,38.9009
HHMS,MASSAWA INTL,15.6698,39.3701
HHSB,ASSAB INTL,13.0668,42.6334
HI01,PRINCEVILLE,22.2093,-159.4454
HKEL,ELDORET INTL,0.4045,35.239
HKJK,JOMO KENYATTA,-1.3193,36.9276
HKKI,KISUMU,-0.0859,34.729
HKKT,KITALE,0.9668,34.9543
HKLK,LOKICHOGIO,4.204,34.3482
HKLU,LAMU/MANDA,-2.2504,40.912
HKML,MALINDI,-3.2229,40.1004
HKMO,MOI,-4.0287,39.5979
HKNW,WILSON,-1.3212,36.8148
HKRE,EASTLEIGH,-1.2782,36.8604
HKWJ,WAGHALA,1.7332,40.0915
HLGD,GHARDABIYA,31.0601,16.5918
HLGL,GIALLO,28.6384,21.4379
HLGT,GHAT,25.137,10.1451
HLKF,KUFRA,24.177,23.3154
HLLB,BENINA,32.0976,20.2709
HLLM,MITIGA,32.8945,13.2779
HLLQ,LABRAQ,32.7943,21.964
HLLS,SEBHA,26.987,14.4726
HLLT,TRIPOLI INTL,32.6634,13.159
HLMB,MARSA BREGA,30.3865,19.5701
HLNF,RAS LANUF OIL,30.5048,18.517
HLON,HON,29.1334,15.9501
HLRA,DAHRA-WAREHOUSE 32,29.4782,17.9262
HLTD,GHADAMES,30.1518,9.7154
HLZA,ZELLA 74,28.5879,17.299
HLZW,ZWARA,32.9634,12.0168
HRYG,GISENYI,-1.6762,29.2593
HRYR,KIGALI INTL,-1.9676,30.1334
HRZA,KAMEMBE,-2.4687,28.9059
HSDN,DONGOLA,19.1526,30.4301
HSDZ,DAMAZIN,11.7859,34.3365
HSFS,EL FASHIR,13.6148,25.3245
HSGN,GENEINA,13.4834,22.4726
HSKA,KASSALA,15.3873,36.3287
HSLI,KADUGLI,11.137,29.6993
HSMR,MEROWE,18.449,31.8159
HSNL,NYALA,12.0537,24.9562
HSNN,NYALA,12.0534,24.9562
HSOB,EL OBEID,13.1529,30.2326
HSPN,PORT SUDAN,19.4337,37.234
HSSJ,JUBA,4.872,31.6012
HSSM,MALAKAL,9.559,31.6523
HSSP,PORT SUDAN,19.5851,37.2168
HSSS,KHARTOUM,15.5904,32.5532
HSSW,WADI HALFA,21.8029,31.522
HSWW,WAU,7.7257,27.9748
HTAR,ARUSHA,-3.3679,36.6204
HTDA,JULIUS NYERERE INTL,-6.8782,39.2026
HTDO,DODOMA,-6.1704,35.7493
HTIR,IRINGA,-7.6707,35.7504
HTKJ,KILIMANJARO INTL,-3.4293,37.0745
HTMB,MBEYA,-8.9151,33.4568
HTMT,MTWARA,-10.3362,40.182
HTMU,MUSOMA,-1.5034,33.802
HTMW,MWANZA,-2.444,32.9318
HTPE,CHAKE CHAKE,-5.2548,39.8093
HTSO,SONGEA,-10.6834,35.5834
HTTB,TABORA,-5.0737,32.8287
HTTG,TANGA,-5.0929,39.0709
HTZA,KISAUNI,-6.2187,39.2245
HUEN,ENTEBBE INTL,0.0407,32.4404
HUGU,GULU,2.7995,32.2751
HUKS,KASESE,0.1882,30.1015
HUSO,SOROTI,1.7223,33.6187
I05,STURGIS MUNI,37.5423,-87.9504
I10,NOBLE COUNTY,39.8009,-81.5362
I12,SIDNEY MUNI,40.2412,-84.1509
I16,KEE FLD,37.6004,-81.5593
I17,PIQUA,40.1645,-84.3084
I18,JACKSON COUNTY,38.9295,-81.8195
I19,GREENE COUNTY,39.6918,-83.9904
I21,INDIANAPOLIS BROOKSIDE ARPK,39.9045,-85.9243
I22,RANDOLPH CO,40.1687,-84.9259
I34,GREENSBURG DECATUR CO,39.3268,-85.5226
I39,MADISON,37.6312,-84.332
I40,RICHARD DOWNING,40.3093,-81.8534
I43,JAMES A RHODES,38.9812,-82.5779
I48,CARTHAGE,40.4026,-91.1651
I50,STANTON,37.8495,-83.8459
I52,INDIANAPOLIS TERRY,40.0304,-86.2512
I53,LIBERTY CASEY CO,37.3095,-85.0587
I54,MAD RIVER INC,40.0201,-83.8287
I57,PIKE COUNTY,39.1668,-82.9293
I63,MT STERLING MUNI,39.9876,-90.8043
I64,WAKEMAN,41.2929,-82.3704
I66,CLINTON FIELD,39.502,-83.8634
I67,CINCINNATI WEST,39.2579,-84.7754
I68,LEBANON WARREN CO,39.4604,-84.2529
I69,CLERMONT COUNTY,39.0784,-84.2104
I71,MORGAN COUNTY,39.6543,-81.8029
I73,MORAINE AIR PARK,39.6826,-84.2429
I74,GRIMES FIELD,40.1295,-83.7545
I75,OSCEOLA MUNI,41.052,-93.6895
I76,PERU MUNI,40.7862,-86.1462
I78,UNION COUNTY,40.2245,-83.3518
I86,PERRY COUNTY,39.6912,-82.1976
I88,PONTIAC MUNI,40.9237,-88.6251
I93,BRECKINRIDGE CO,37.7851,-86.442
IA24,GREEN CASTLE,41.7551,-91.7276
II32,RACEWAY,38.0493,-87.3812
IL12,APPLE CANYON,42.4501,-90.1693
K00C,ANIMAS AIR PARK,37.1968,-107.8723
K00V,COLORADO SPRINGS-MEADOW,38.9459,-104.5701
K02,PERRYVILLE MUNI,37.8687,-89.862
K04A,FRANK SIKES,31.7329,-86.2657
K04V,SAGUACHE MUNI,38.104,-106.1862
K05C,GRIFFITH-MERRILLVILLE,41.5187,-87.4082
K05U,EUREKA,39.6095,-116.0023
K05V,BLANCA,37.4048,-105.5595
K06,GREATER BEARDSTOWN,39.9734,-90.4037
K06A,MOTON FIELD MUNI,32.4648,-85.6862
K06U,JACKPOT/HAYDEN FIELD,41.984,-114.6609
K07,ROLLA DOWNTOWN,37.9354,-91.8134
K07V,CUCHARA VALLEY AT LA VET,37.522,-105.019
K0A9,ELIZABETHTON MUNI,36.3679,-82.1795
K0E0,MORIARTY,34.9857,-106.0223
K0E8,CROWNPOINT,35.7254,-108.1993
K0G6,BRYAN-WILLIAMS COUNTY,41.4651,-84.5137
K0J6,HEADLAND MUNI,31.3637,-85.319
K0L7,JEAN,35.7634,-115.334
K0M0,BILLY FREE MUNICIPAL,33.8915,-91.5343
K0M4,BENTON COUNTY,36.004,-88.1295
K0R0,COLUMBIA-MARION COUNTY,31.2943,-89.8168
K0R1,ATMORE MUNI,31.0223,-87.4468
K0R3,ABBEVILLE MUNICIPAL,29.982,-92.087
K0R7,THE RED RIVER AIRPORT,31.997,-93.3079
K0U2,COPPER BASIN,43.8068,-113.8373
K0U8,MAY,44.612,-113.904
K0V7,KAYENTA,36.7109,-110.2432
K0VG,LEE COUNTY,36.6507,-83.2251
K10U,OWYHEE,41.9457,-116.1948
K11A,CLAYTON MUNICIPAL,31.884,-85.4923
K11R,BRENHAM MUNICIPAL,30.2265,-96.3757
K12J,BREWTON MUNI,31.0498,-87.0757
K15,GRAND GLAIZE OSAGE BEACH,38.1104,-92.6804
K16J,DAWSON MUNI,31.7473,-84.4245
K17J,DONALSONVILLE MUNI,31.0134,-84.8773
K18A,FRANKLIN COUNTY,34.3382,-83.1387
K19,ALBANY MUNI,40.262,-94.3395
K19S,SUBLETTE FLYING CLUB,37.4887,-100.8323
K1A9,PRATTVILLE - GROUBY FIEL,32.4387,-86.5215
K1B1,HUDSON-COLUMBIA COUNTY,42.284,-73.7123
K1F0,ARDMORE DOWNTOWN EXECUTI,34.1537,-97.1226
K1G4,GRAND CANYON WEST,35.9887,-113.8165
K1H0,CREVE COEUR,38.7265,-90.5098
K1H2,EFFINGHAM COUNTY MEM,39.0651,-88.5351
K1K7,FREDONIA,37.5868,-95.837
K1L1,PANACA/LINCOLN CO,37.7937,-114.4207
K1L3,SEARCHLIGHT,35.4509,-114.909
K1L7,ESCALANTE MUNI,37.7504,-111.5757
K1L9,PAROWAN,37.8557,-112.8232
K1M4,POSEY FIELD,34.287,-87.6001
K1M5,PORTLAND MUNICIPAL,36.5862,-86.4784
K1M9,LAKE BARKLEY STATE PARK,36.8115,-87.9104
K1N1,SANDIA AIRPARK ESTATES E,35.0957,-106.1759
K1Q2,SPAULDING,40.6565,-120.7684
K1R7,BROOKHAVEN-LINCOLN CO,31.6023,-90.4137
K1R8,BAY MINETTE MUNI,30.8698,-87.8282
K1S3,FORSYTH-TILLITT FIELD,46.2718,-106.6332
K1U7,BEAR LAKE COUNTY,42.2545,-111.3476
K1V0,NAVAJP LAKE,36.8059,-107.6595
K1V6,FREMONT COUNTY,38.4326,-105.1162
K1V8,LEACH,37.7912,-106.0548
K1Z1,GRAND CANYON BAR TEN AIR,36.2629,-113.2312
K20,WENDELL H FORD,37.3879,-83.262
K20V,KREMMLING-MCELROY AIRFIE,40.0551,-106.3787
K22,BIG SANDY REGIONAL,37.7512,-82.6368
K24N,JICARILLA APACHE NATION,36.8387,-106.8837
K26U,MC DERMITT STATE,42.0104,-117.724
K27K,GEORGETOWN SCOTT COUNTY,38.2276,-84.4387
K28J,PALATKA MUNI - LT. KAY L,29.6579,-81.6998
K29D,GROVE CITY,41.1462,-80.1737
K2A0,MARK ANTON,35.4801,-84.9351
K2A2,HOLLEY MOUNTAIN AIRPARK,35.6476,-92.4093
K2A6,HOLLY GROVE MUNI,34.5876,-91.1693
K2E5,DELL CITY MUNI,31.9618,-105.2043
K2F5,LAMESA MUNI,32.7579,-101.9315
K2G4,GARRETT COUNTY,39.5795,-79.3445
K2G9,SOMERSET COUNTY,40.0354,-79.0215
K2I0,MADISONVILLE MUNI,37.3507,-87.4062
K2IS,AIRGLADES,26.7409,-81.0576
K2J3,LOUISVILLE MUNI,32.9898,-82.3915
K2M2,LAWRENCEBURG MUNI,35.2409,-87.2598
K2Q3,DAVIS WOODLAND WINTERS/Y,38.5873,-121.8565
K2RR,RIVER RANCH RESORT,27.7851,-81.2068
K2T1,MULESHOE MUNI,34.1837,-102.6493
K2U0,SMITH PRAIRIE,43.4959,-115.5565
K2V5,WRAY MUNI,40.1079,-102.2412
K32A,DANVILLE MUNI,35.089,-93.4359
K33,SALEM MEMORIAL,37.6168,-91.6001
K33U,JOHN,40.9157,-109.3932
K33V,WALDEN-JACKSON CO,40.7445,-106.2793
K36,ONAWA MUNI,42.0095,-96.1087
K36U,HEBER VALLEY,40.4757,-111.4382
K38,WASHINGTON COUNTY MEMORIAL,39.7334,-97.0476
K38S,DEER-LODGE-CITY-COUNTY,46.3929,-112.7718
K38U,LOA/WAYNE WONDERLAND,38.369,-111.6023
K39,ST CLAIR REGIONAL,38.3745,-90.9726
K3A1,FOLSOM FIELD,34.2615,-86.8607
K3C8,CALVERTON EXECUTIVE AIRP,40.9076,-72.8157
K3F3,C E RUSTY WILLIAMS,32.0795,-93.7648
K3FM,FREMONT MUNICIPAL,43.4437,-85.9984
K3G5,DAWSON AAF,39.4465,-79.6704
K3GV,EAST KANSAS CITY,39.014,-94.2165
K3J7,GREENSBORO/GREENE CO AIR,33.5954,-83.1454
K3K3,SYRACUSE-HAMILTON CO MUN,37.9965,-101.7509
K3K8,COMANCHE COUNTY,37.229,-99.3326
K3M3,COLLEGEDALE MUNI,35.0409,-85.019
K3M8,REFORM-NORTH PICKENS,33.3801,-88.0073
K3O4,SAYRE MUNI,35.1734,-99.6579
K3R7,JENNINGS,30.2423,-92.6857
K3S4,CAVE JUNCTION/ILLINOIS V,42.1095,-123.6801
K3T5,LA GRANGE/FAYETTE REG AI,29.9145,-96.9523
K3U0,MURPHY HOT SPRINGS,42.0173,-115.3407
K3U3,BOWMAN FIELD,46.1462,-112.8709
K3U7,BENCHMARK,47.487,-112.8782
K40J,PERRY-FOLEY,30.0629,-83.5845
K40U,MANILA,40.9851,-109.6879
K41F,FLOYDADA MUNICIPAL,34.0079,-101.3304
K41U,MANTI-EPHRAIM,39.3268,-111.6101
K42J,KEYSTONE AIRPARK,29.8365,-82.052
K43A,STAR/MONTGOMERY CO,35.384,-79.7951
K43U,MOUNT PLEASANT,39.5195,-111.4795
K46,EAGLE FLD,41.4179,-96.1137
K46A,BLAIRSVILLE,34.8532,-84.002
K46U,ALPINE,43.1912,-111.0493
K49,MUNICIPAL,36.5084,-101.8101
K49B,STURGIS MUNI,44.4218,-103.3837
K49X,CHEMEHUEVI VALLEY,34.5359,-114.432
K4A6,SCOTTSBORO MUNI-WORD FIE,34.6837,-86.0107
K4A7,HAMPTON/CLAYTON CO-TARA,33.3854,-84.3384
K4A9,ISBELL FIELD,34.4684,-85.7268
K4G6,HORNELL NUMICIPAL,42.3873,-77.684
K4I3,KNOX COUNTY,40.3298,-82.5359
K4I7,GREENCASTLE/PUTNAM COUNT,39.6404,-86.8137
K4J6,ST MARYS,30.7504,-81.5607
K4M3,CARLISLE MUNI,34.8059,-91.7226
K4O4,MC CURTAIN COUNTY RGNL,33.9029,-94.8626
K4R3,JACKSON MUNI,31.4637,-87.897
K4R4,H L SONNY CALLAHAN,30.4515,-87.8787
K4R7,EUNICE,30.4729,-92.4257
K4S3,JOSEPH STATE,45.3665,-117.2562
K4SD,RENO/STEAD,39.6643,-119.892
K4T2,KENNETH COPELAND,32.9773,-97.4884
K4U9,DELL FLIGHT STRIP,44.7445,-112.7254
K4V0,RANGELY AIRPORT,40.0923,-108.7732
K4V1,SPANISH PEAKS AIRFIELD,37.694,-104.7898
K51,MEDICINE LODGE,37.2626,-98.5462
